-124.0, 118.0, 160.0
-124.0, 119.0, 161.0
-124.0, 119.0, 161.0
-123.0, 119.0, 161.0
-123.0, 119.0, 161.0
-123.0, 120.0, 161.0
-123.0, 120.0, 161.0
-123.0, 120.0, 161.0
-122.0, 120.0, 161.0
-122.0, 120.0, 161.0
-122.0, 121.0, 162.0
-122.0, 121.0, 162.0
-121.0, 121.0, 162.0
-121.0, 121.0, 162.0
-121.0, 121.0, 162.0
-120.0, 122.0, 162.0
-120.0, 122.0, 162.0
-120.0, 122.0, 162.0
-120.0, 122.0, 162.0
-119.0, 123.0, 162.0
-119.0, 123.0, 162.0
-119.0, 123.0, 163.0
-118.0, 123.0, 163.0
-118.0, 123.0, 163.0
-117.0, 124.0, 163.0
-117.0, 124.0, 163.0
-117.0, 124.0, 163.0
-116.0, 124.0, 163.0
-116.0, 125.0, 163.0
-116.0, 125.0, 163.0
-115.0, 125.0, 163.0
-115.0, 125.0, 164.0
-114.0, 125.0, 164.0
-114.0, 126.0, 164.0
-113.0, 126.0, 164.0
-113.0, 126.0, 164.0
-112.0, 126.0, 164.0
-112.0, 127.0, 164.0
-112.0, 127.0, 164.0
-111.0, 127.0, 164.0
-111.0, 127.0, 164.0
-110.0, 127.0, 164.0
-110.0, 128.0, 165.0
-109.0, 128.0, 165.0
-108.0, 128.0, 165.0
-108.0, 128.0, 165.0
-107.0, 129.0, 165.0
-107.0, 129.0, 165.0
-106.0, 129.0, 165.0
-106.0, 129.0, 165.0
-105.0, 129.0, 165.0
-104.0, 130.0, 165.0
-104.0, 130.0, 165.0
-103.0, 130.0, 165.0
-103.0, 130.0, 166.0
-102.0, 130.0, 166.0
-101.0, 131.0, 166.0
-101.0, 131.0, 166.0
-100.0, 131.0, 166.0
-99.0, 131.0, 166.0
-99.0, 132.0, 166.0
-98.0, 132.0, 166.0
-97.0, 132.0, 166.0
-96.0, 132.0, 166.0
-96.0, 132.0, 166.0
-95.0, 133.0, 166.0
-94.0, 133.0, 167.0
-93.0, 133.0, 167.0
-93.0, 133.0, 167.0
-92.0, 134.0, 167.0
-91.0, 134.0, 167.0
-90.0, 134.0, 167.0
-89.0, 134.0, 167.0
-89.0, 134.0, 167.0
-88.0, 135.0, 167.0
-87.0, 135.0, 167.0
-86.0, 135.0, 167.0
-85.0, 135.0, 167.0
-84.0, 135.0, 167.0
-83.0, 136.0, 168.0
-83.0, 136.0, 168.0
-82.0, 136.0, 168.0
-81.0, 136.0, 168.0
-80.0, 137.0, 168.0
-79.0, 137.0, 168.0
-78.0, 137.0, 168.0
-77.0, 137.0, 168.0
-76.0, 137.0, 168.0
-75.0, 138.0, 168.0
-74.0, 138.0, 168.0
-73.0, 138.0, 168.0
-72.0, 138.0, 168.0
-71.0, 138.0, 169.0
-70.0, 139.0, 169.0
-69.0, 139.0, 169.0
-68.0, 139.0, 169.0
-67.0, 139.0, 169.0
-66.0, 140.0, 169.0
-65.0, 140.0, 169.0
-63.0, 140.0, 169.0
-62.0, 140.0, 169.0
-61.0, 140.0, 169.0
-60.0, 141.0, 169.0
-59.0, 141.0, 169.0
-58.0, 141.0, 169.0
-57.0, 141.0, 169.0
-55.0, 141.0, 169.0
-54.0, 142.0, 170.0
-53.0, 142.0, 170.0
-52.0, 142.0, 170.0
-50.0, 142.0, 170.0
-49.0, 143.0, 170.0
-48.0, 143.0, 170.0
-47.0, 143.0, 170.0
-45.0, 143.0, 170.0
-44.0, 143.0, 170.0
-43.0, 144.0, 170.0
-41.0, 144.0, 170.0
-40.0, 144.0, 170.0
-39.0, 144.0, 170.0
-37.0, 144.0, 170.0
-36.0, 145.0, 170.0
-35.0, 145.0, 171.0
-33.0, 145.0, 171.0
-32.0, 145.0, 171.0
-30.0, 146.0, 171.0
-29.0, 146.0, 171.0
-28.0, 146.0, 171.0
-26.0, 146.0, 171.0
-25.0, 146.0, 171.0
-23.0, 147.0, 171.0
-22.0, 147.0, 171.0
-20.0, 147.0, 171.0
-19.0, 147.0, 171.0
-17.0, 147.0, 171.0
-16.0, 148.0, 171.0
-14.0, 148.0, 171.0
-12.0, 148.0, 171.0
-11.0, 148.0, 172.0
-9.0, 148.0, 172.0
-8.0, 149.0, 172.0
-6.0, 149.0, 172.0
-4.0, 149.0, 172.0
-3.0, 149.0, 172.0
-1.0, 150.0, 172.0
1.0, 150.0, 172.0
2.0, 150.0, 172.0
4.0, 150.0, 172.0
6.0, 150.0, 172.0
8.0, 151.0, 172.0
9.0, 151.0, 172.0
11.0, 151.0, 172.0
13.0, 151.0, 172.0
14.0, 151.0, 172.0
15.0, 152.0, 173.0
17.0, 152.0, 173.0
18.0, 152.0, 173.0
19.0, 152.0, 173.0
20.0, 152.0, 173.0
22.0, 153.0, 173.0
23.0, 153.0, 173.0
24.0, 153.0, 173.0
25.0, 153.0, 173.0
26.0, 153.0, 173.0
27.0, 154.0, 173.0
27.0, 154.0, 173.0
28.0, 154.0, 173.0
29.0, 154.0, 173.0
30.0, 155.0, 173.0
31.0, 155.0, 173.0
32.0, 155.0, 173.0
33.0, 155.0, 173.0
33.0, 155.0, 174.0
34.0, 156.0, 174.0
35.0, 156.0, 174.0
36.0, 156.0, 174.0
36.0, 156.0, 174.0
37.0, 156.0, 174.0
38.0, 157.0, 174.0
39.0, 157.0, 174.0
39.0, 157.0, 174.0
40.0, 157.0, 174.0
41.0, 157.0, 174.0
41.0, 158.0, 174.0
42.0, 158.0, 174.0
43.0, 158.0, 174.0
44.0, 158.0, 174.0
44.0, 158.0, 174.0
45.0, 159.0, 174.0
45.0, 159.0, 174.0
46.0, 159.0, 175.0
47.0, 159.0, 175.0
47.0, 159.0, 175.0
48.0, 160.0, 175.0
49.0, 160.0, 175.0
49.0, 160.0, 175.0
50.0, 160.0, 175.0
51.0, 160.0, 175.0
51.0, 161.0, 175.0
52.0, 161.0, 175.0
52.0, 161.0, 175.0
53.0, 161.0, 175.0
54.0, 161.0, 175.0
54.0, 162.0, 175.0
55.0, 162.0, 175.0
55.0, 162.0, 175.0
56.0, 162.0, 175.0
56.0, 162.0, 175.0
57.0, 163.0, 175.0
58.0, 163.0, 176.0
58.0, 163.0, 176.0
59.0, 163.0, 176.0
59.0, 163.0, 176.0
60.0, 164.0, 176.0
60.0, 164.0, 176.0
61.0, 164.0, 176.0
61.0, 164.0, 176.0
62.0, 164.0, 176.0
63.0, 165.0, 176.0
63.0, 165.0, 176.0
64.0, 165.0, 176.0
64.0, 165.0, 176.0
65.0, 165.0, 176.0
65.0, 166.0, 176.0
66.0, 166.0, 176.0
66.0, 166.0, 176.0
67.0, 166.0, 176.0
67.0, 166.0, 177.0
68.0, 166.0, 177.0
68.0, 167.0, 177.0
69.0, 167.0, 177.0
69.0, 167.0, 177.0
70.0, 167.0, 177.0
70.0, 167.0, 177.0
71.0, 168.0, 177.0
71.0, 168.0, 177.0
72.0, 168.0, 177.0
73.0, 168.0, 177.0
73.0, 168.0, 177.0
74.0, 169.0, 177.0
74.0, 169.0, 177.0
75.0, 169.0, 177.0
75.0, 169.0, 177.0
76.0, 169.0, 177.0
76.0, 170.0, 177.0
77.0, 170.0, 177.0
77.0, 170.0, 178.0
78.0, 170.0, 178.0
78.0, 170.0, 178.0
79.0, 171.0, 178.0
79.0, 171.0, 178.0
80.0, 171.0, 178.0
80.0, 171.0, 178.0
80.0, 171.0, 178.0
81.0, 171.0, 178.0
81.0, 172.0, 178.0
82.0, 172.0, 178.0
82.0, 172.0, 178.0
83.0, 172.0, 178.0
83.0, 172.0, 178.0
84.0, 173.0, 178.0
84.0, 173.0, 178.0
85.0, 173.0, 178.0
85.0, 173.0, 178.0
86.0, 173.0, 179.0
86.0, 174.0, 179.0
87.0, 174.0, 179.0
87.0, 174.0, 179.0
88.0, 174.0, 179.0
88.0, 174.0, 179.0
89.0, 174.0, 179.0
89.0, 175.0, 179.0
90.0, 175.0, 179.0
90.0, 175.0, 179.0
91.0, 175.0, 179.0
91.0, 175.0, 179.0
91.0, 176.0, 179.0
92.0, 176.0, 179.0
92.0, 176.0, 179.0
93.0, 176.0, 179.0
93.0, 176.0, 179.0
94.0, 176.0, 179.0
94.0, 177.0, 180.0
95.0, 177.0, 180.0
95.0, 177.0, 180.0
96.0, 177.0, 180.0
96.0, 177.0, 180.0
97.0, 178.0, 180.0
97.0, 178.0, 180.0
97.0, 178.0, 180.0
98.0, 178.0, 180.0
98.0, 178.0, 180.0
99.0, 178.0, 180.0
99.0, 179.0, 180.0
100.0, 179.0, 180.0
100.0, 179.0, 180.0
101.0, 179.0, 180.0
101.0, 179.0, 180.0
102.0, 180.0, 180.0
102.0, 180.0, 181.0
103.0, 180.0, 181.0
103.0, 180.0, 181.0
103.0, 180.0, 181.0
104.0, 180.0, 181.0
104.0, 181.0, 181.0
105.0, 181.0, 181.0
105.0, 181.0, 181.0
106.0, 181.0, 181.0
106.0, 181.0, 181.0
107.0, 181.0, 181.0
107.0, 182.0, 181.0
107.0, 182.0, 181.0
108.0, 182.0, 181.0
108.0, 182.0, 181.0
109.0, 182.0, 181.0
109.0, 183.0, 182.0
110.0, 183.0, 182.0
110.0, 183.0, 182.0
111.0, 183.0, 182.0
111.0, 183.0, 182.0
111.0, 183.0, 182.0
112.0, 184.0, 182.0
112.0, 184.0, 182.0
113.0, 184.0, 182.0
113.0, 184.0, 182.0
114.0, 184.0, 182.0
114.0, 184.0, 182.0
115.0, 185.0, 182.0
115.0, 185.0, 182.0
115.0, 185.0, 182.0
116.0, 185.0, 183.0
116.0, 185.0, 183.0
117.0, 185.0, 183.0
117.0, 186.0, 183.0
118.0, 186.0, 183.0
118.0, 186.0, 183.0
118.0, 186.0, 183.0
119.0, 186.0, 183.0
119.0, 186.0, 183.0
120.0, 187.0, 183.0
120.0, 187.0, 183.0
121.0, 187.0, 183.0
121.0, 187.0, 183.0
122.0, 187.0, 183.0
122.0, 187.0, 184.0
122.0, 188.0, 184.0
123.0, 188.0, 184.0
123.0, 188.0, 184.0
124.0, 188.0, 184.0
124.0, 188.0, 184.0
125.0, 188.0, 184.0
125.0, 189.0, 184.0
125.0, 189.0, 184.0
126.0, 189.0, 184.0
126.0, 189.0, 184.0
127.0, 189.0, 184.0
127.0, 189.0, 184.0
128.0, 190.0, 185.0
128.0, 190.0, 185.0
128.0, 190.0, 185.0
129.0, 190.0, 185.0
129.0, 190.0, 185.0
130.0, 190.0, 185.0
130.0, 190.0, 185.0
131.0, 191.0, 185.0
131.0, 191.0, 185.0
131.0, 191.0, 185.0
132.0, 191.0, 185.0
132.0, 191.0, 185.0
133.0, 191.0, 185.0
133.0, 192.0, 186.0
133.0, 192.0, 186.0
134.0, 192.0, 186.0
134.0, 192.0, 186.0
